Order ID,Date and Time,Product ID,Customer ID,Category,Payment Method,Selling Price,Quantity
ORD1452,11-02-2024 12:42,PROD83,CUST204,Home Appliances,Cash,1670.73,6
ORD1453,09-02-2024 11:23,PROD136,CUST938,Home Appliances,Debit Card,770.12,10
ORD1454,7/31/24 16:22,PROD106,CUST802,Fashion,Debit Card,1886.04,1
ORD1455,05-01-2024 14:41,PROD82,CUST361,Toys,Bank Transfer,261.19,10
ORD1456,02-04-2024 19:07,PROD81,CUST660,Home Appliances,Cash,206.25,8
ORD1457,2/17/24 14:34,PROD133,CUST15,Fashion,PayPal,1336.01,2
ORD1458,7/24/24 9:05,PROD111,CUST764,Home Appliances,Bank Transfer,696.48,8
ORD1459,05-10-2024 19:39,PROD20,CUST82,Electronics,Bank Transfer,778.78,9
ORD1460,5/22/24 1:43,PROD152,CUST978,Fashion,Cash,1577.41,3
ORD1461,5/23/24 15:51,PROD89,CUST303,Electronics,PayPal,659.5,5
ORD1462,09-11-2024 18:07,PROD20,CUST661,Books,Bank Transfer,403.96,2
ORD1463,11/13/24 11:05,PROD66,CUST962,Fashion,Debit Card,360.38,2
ORD1464,10-12-2024 16:39,PROD16,CUST37,Books,Debit Card,1828.37,3
ORD1465,8/30/24 19:43,PROD185,CUST281,Toys,Debit Card,1873.69,1
ORD1466,06-06-2024 17:11,PROD71,CUST330,Toys,Cash,687.12,3
ORD1467,01-11-2024 04:44,PROD194,CUST5,Home Appliances,Credit Card,758.48,1
ORD1468,2/26/24 2:47,PROD92,CUST690,Toys,PayPal,1991.96,9
ORD1469,4/19/24 20:40,PROD21,CUST659,Books,Bank Transfer,792.4,9
ORD1470,10/30/24 2:23,PROD139,CUST194,Home Appliances,Credit Card,1455.95,1
ORD1471,08-06-2024 05:12,PROD67,CUST973,Electronics,Credit Card,1116.57,3
ORD1472,6/20/24 22:13,PROD140,CUST540,Home Appliances,Cash,956.78,3
ORD1473,07-11-2024 04:53,PROD123,CUST37,Books,Credit Card,837.77,2
ORD1474,7/20/24 7:56,PROD180,CUST87,Electronics,Debit Card,1209.31,3
ORD1475,06-06-2024 05:17,PROD68,CUST421,Books,PayPal,766.9,8
ORD1476,1/26/24 4:09,PROD155,CUST181,Books,Bank Transfer,452.5,6
ORD1477,02-07-2024 16:28,PROD56,CUST282,Books,Bank Transfer,57.94,8
ORD1478,06-07-2024 23:23,PROD137,CUST962,Electronics,Bank Transfer,671.53,6
ORD1479,09-02-2024 19:54,PROD193,CUST946,Home Appliances,Bank Transfer,1593.48,8
ORD1480,9/19/24 2:33,PROD146,CUST489,Home Appliances,PayPal,1289.62,4
ORD1481,07-12-2024 03:12,PROD60,CUST129,Books,Credit Card,1982.41,3
ORD1482,01-09-2024 09:04,PROD50,CUST209,Home Appliances,Cash,318.89,6
ORD1483,07-04-2024 05:14,PROD17,CUST487,Electronics,Cash,244.41,7
ORD1484,9/20/24 4:05,PROD81,CUST942,Fashion,Debit Card,979.02,4
ORD1485,2/26/24 3:23,PROD47,CUST462,Fashion,Credit Card,845.45,4
ORD1486,3/28/24 0:03,PROD15,CUST477,Books,Credit Card,269.72,1
ORD1487,7/18/24 10:09,PROD131,CUST940,Electronics,Bank Transfer,1684.1,3
ORD1488,04-10-2024 07:36,PROD186,CUST338,Home Appliances,Cash,892.2,10
ORD1489,10/28/24 23:37,PROD91,CUST961,Books,Bank Transfer,1295.76,2
ORD1490,02-10-2024 08:09,PROD190,CUST452,Toys,Cash,1626.28,8
ORD1491,4/27/24 15:52,PROD55,CUST504,Electronics,Credit Card,1988.99,4
ORD1492,5/13/24 0:16,PROD115,CUST639,Toys,PayPal,1210.93,8
ORD1493,03-12-2024 08:51,PROD146,CUST438,Home Appliances,Bank Transfer,1985.08,10
ORD1494,01-05-2024 17:09,PROD62,CUST367,Electronics,Debit Card,121.37,4
ORD1495,02-07-2024 17:21,PROD17,CUST745,Home Appliances,Cash,762.91,5
ORD1496,3/31/24 20:59,PROD96,CUST354,Fashion,Bank Transfer,199.31,8
ORD1497,10/14/24 11:49,PROD32,CUST859,Electronics,Bank Transfer,1994.87,7
ORD1498,9/20/24 11:11,PROD80,CUST679,Fashion,Bank Transfer,1114.17,6
ORD1499,5/18/24 11:25,PROD19,CUST978,Home Appliances,Debit Card,712.03,7
ORD1500,1/19/24 23:36,PROD38,CUST27,Books,Credit Card,1405.78,4
ORD1501,1/13/24 19:33,PROD102,CUST357,Home Appliances,Debit Card,1533.49,2
ORD1502,07-07-2024 01:39,PROD185,CUST987,Toys,Debit Card,164.89,2
ORD1503,2/21/24 4:41,PROD191,CUST804,Home Appliances,Bank Transfer,77.54,2
ORD1504,3/31/24 10:53,PROD41,CUST452,Electronics,Bank Transfer,1679.81,8
ORD1505,3/26/24 18:45,PROD63,CUST5,Books,Bank Transfer,581.42,6
ORD1506,02-05-2024 17:15,PROD176,CUST246,Books,PayPal,1757.3,10
ORD1507,1/30/24 4:09,PROD30,CUST609,Toys,Debit Card,1742.45,1
ORD1508,5/29/24 1:56,PROD189,CUST605,Books,Bank Transfer,170.79,9
ORD1509,5/20/24 21:22,PROD137,CUST763,Books,Cash,1377.63,10
ORD1510,10-08-2024 21:19,PROD118,CUST183,Books,Bank Transfer,1855.55,10
ORD1511,9/22/24 12:19,PROD7,CUST332,Books,Bank Transfer,288.05,6
ORD1512,6/30/24 1:47,PROD45,CUST108,Books,PayPal,1048.62,6
ORD1513,2/19/24 3:04,PROD142,CUST718,Fashion,Credit Card,1662.32,6
ORD1514,9/25/24 22:39,PROD6,CUST839,Books,PayPal,1998.54,3
ORD1515,4/22/24 5:18,PROD155,CUST333,Electronics,Debit Card,51.75,6
ORD1516,07-10-2024 14:50,PROD50,CUST702,Fashion,PayPal,40.59,9
ORD1517,3/22/24 6:08,PROD120,CUST245,Home Appliances,Bank Transfer,583.09,3
ORD1518,5/29/24 22:52,PROD8,CUST408,Books,Debit Card,1372.03,2
ORD1519,6/19/24 2:31,PROD49,CUST885,Home Appliances,PayPal,742.63,5
ORD1520,7/14/24 9:29,PROD174,CUST279,Home Appliances,PayPal,1477.83,5
ORD1521,03-02-2024 06:16,PROD155,CUST39,Electronics,PayPal,1693.89,1
ORD1522,7/17/24 8:46,PROD166,CUST323,Toys,Bank Transfer,1395.14,7
ORD1523,08-07-2024 23:38,PROD79,CUST838,Electronics,PayPal,1767.96,1
ORD1524,6/18/24 15:41,PROD54,CUST850,Home Appliances,Cash,532.99,10
ORD1525,07-07-2024 15:42,PROD21,CUST194,Electronics,Credit Card,946.46,7
ORD1526,6/24/24 6:13,PROD47,CUST187,Books,Cash,200.79,8
ORD1527,1/27/24 6:42,PROD61,CUST969,Books,PayPal,251.14,9
ORD1528,10-10-2024 10:17,PROD33,CUST359,Home Appliances,Bank Transfer,1217.46,8
ORD1529,9/18/24 5:51,PROD68,CUST154,Home Appliances,Credit Card,1920.78,9
ORD1530,1/29/24 13:52,PROD169,CUST406,Electronics,Cash,781.38,10
ORD1531,3/14/24 7:44,PROD80,CUST482,Home Appliances,Cash,578.83,2
ORD1532,09-12-2024 11:06,PROD34,CUST13,Books,Debit Card,1485.73,9
ORD1533,02-05-2024 22:30,PROD34,CUST466,Fashion,Bank Transfer,1254.63,6
ORD1534,11/14/24 12:45,PROD79,CUST613,Electronics,Bank Transfer,1227.58,10
ORD1535,10/21/24 15:32,PROD71,CUST36,Electronics,PayPal,1687.53,8
ORD1536,02-01-2024 08:06,PROD81,CUST34,Fashion,PayPal,695.7,8
ORD1537,4/28/24 7:00,PROD22,CUST970,Fashion,Credit Card,1671.8,7
ORD1538,1/31/24 7:57,PROD177,CUST914,Toys,Cash,1911.92,5
ORD1539,08-09-2024 15:50,PROD95,CUST806,Home Appliances,Credit Card,1398.14,6
ORD1540,08-11-2024 10:48,PROD47,CUST927,Home Appliances,Cash,1702.17,7
ORD1541,7/23/24 2:15,PROD52,CUST371,Fashion,Credit Card,697.85,2
ORD1542,01-09-2024 12:42,PROD119,CUST248,Fashion,PayPal,135.05,6
ORD1543,6/14/24 11:06,PROD38,CUST321,Books,Credit Card,534.71,7
ORD1544,08-01-2024 00:09,PROD77,CUST498,Toys,Cash,221.23,10
ORD1545,7/24/24 13:55,PROD156,CUST265,Electronics,PayPal,196.03,9
ORD1546,9/13/24 0:59,PROD130,CUST765,Fashion,Bank Transfer,299.77,7
ORD1547,09-01-2024 10:20,PROD196,CUST562,Fashion,Credit Card,95.11,6
ORD1548,6/13/24 2:53,PROD89,CUST806,Electronics,Cash,694.78,1
ORD1549,9/15/24 18:53,PROD72,CUST820,Electronics,Debit Card,1738.45,5
ORD1550,06-07-2024 10:06,PROD159,CUST629,Fashion,Credit Card,913.88,3
ORD1551,4/14/24 15:29,PROD81,CUST17,Electronics,PayPal,599.02,4
ORD1552,2/24/24 21:12,PROD104,CUST754,Books,Cash,1212.08,10
ORD1553,4/28/24 21:39,PROD105,CUST768,Home Appliances,Debit Card,1248.5,9
ORD1554,3/26/24 20:32,PROD141,CUST271,Fashion,PayPal,1470.81,8
ORD1555,03-02-2024 05:58,PROD134,CUST446,Books,Cash,1921.77,3
ORD1556,04-10-2024 23:57,PROD152,CUST513,Fashion,PayPal,65.65,9
ORD1557,10/31/24 13:27,PROD83,CUST135,Home Appliances,Bank Transfer,1486.36,5
ORD1558,3/15/24 14:47,PROD6,CUST648,Fashion,PayPal,633.56,10
ORD1559,05-05-2024 12:14,PROD80,CUST432,Fashion,Bank Transfer,662.93,1
ORD1560,7/16/24 19:08,PROD84,CUST283,Home Appliances,Credit Card,459.08,3
ORD1561,11-02-2024 12:18,PROD63,CUST36,Toys,PayPal,1461.14,1
ORD1562,9/23/24 5:02,PROD128,CUST105,Fashion,Bank Transfer,1826.03,9
ORD1563,09-07-2024 10:38,PROD13,CUST433,Home Appliances,Bank Transfer,24.47,6
ORD1564,04-01-2024 06:20,PROD68,CUST205,Home Appliances,PayPal,25.25,10
ORD1565,06-04-2024 16:46,PROD196,CUST557,Home Appliances,Credit Card,553.85,5
ORD1566,9/28/24 11:06,PROD62,CUST814,Fashion,Bank Transfer,589.29,10
ORD1567,9/21/24 11:05,PROD129,CUST832,Fashion,Credit Card,1133.25,3
ORD1568,9/25/24 7:21,PROD173,CUST709,Fashion,Credit Card,1718.33,6
ORD1569,11-06-2024 01:09,PROD48,CUST317,Home Appliances,Bank Transfer,1685.79,1
ORD1570,4/21/24 11:55,PROD170,CUST626,Electronics,Bank Transfer,1958.07,4
ORD1571,7/19/24 10:16,PROD33,CUST692,Home Appliances,Credit Card,1858.83,9
ORD1572,8/15/24 5:07,PROD137,CUST207,Home Appliances,Cash,1020.88,2
ORD1573,10-07-2024 10:29,PROD1,CUST442,Books,Debit Card,1905.45,3
ORD1574,7/14/24 6:19,PROD112,CUST827,Toys,PayPal,1191.52,3
ORD1575,10/29/24 5:09,PROD92,CUST798,Home Appliances,Credit Card,1388.92,6
ORD1576,7/25/24 2:57,PROD172,CUST776,Home Appliances,Debit Card,952.07,8
ORD1577,10/21/24 9:24,PROD25,CUST810,Fashion,Debit Card,718.59,9
ORD1578,2/24/24 4:03,PROD179,CUST879,Electronics,PayPal,1810.3,2
ORD1579,07-04-2024 08:22,PROD126,CUST952,Books,Debit Card,1585.22,1
ORD1580,11-01-2024 09:30,PROD145,CUST512,Electronics,Cash,838.84,1
ORD1581,01-04-2024 15:22,PROD80,CUST682,Home Appliances,PayPal,1833.99,9
ORD1582,11-10-2024 16:51,PROD80,CUST295,Books,Credit Card,1885.71,1
ORD1583,01-07-2024 05:33,PROD53,CUST391,Electronics,Cash,1882.74,10
ORD1584,05-12-2024 14:13,PROD103,CUST139,Toys,Debit Card,759.01,7
ORD1585,2/19/24 1:07,PROD152,CUST632,Electronics,Debit Card,872.3,10
ORD1586,9/24/24 7:45,PROD55,CUST502,Home Appliances,Debit Card,452.85,10
ORD1587,8/20/24 11:13,PROD197,CUST342,Books,Bank Transfer,616.81,2
ORD1588,8/16/24 1:01,PROD38,CUST544,Electronics,Bank Transfer,661.3,6
ORD1589,01-09-2024 01:15,PROD188,CUST51,Electronics,Debit Card,71.37,10
ORD1590,08-11-2024 18:50,PROD111,CUST765,Home Appliances,Cash,1851.43,10
ORD1591,4/13/24 7:44,PROD180,CUST758,Home Appliances,Debit Card,43.15,1
ORD1592,02-02-2024 07:22,PROD169,CUST997,Fashion,Credit Card,832.91,4
ORD1593,1/13/24 0:42,PROD41,CUST914,Fashion,Credit Card,120.98,1
ORD1594,2/14/24 5:07,PROD162,CUST205,Fashion,Cash,798.9,1
ORD1595,04-08-2024 08:26,PROD153,CUST191,Toys,PayPal,1979.34,7
ORD1596,5/19/24 10:31,PROD2,CUST508,Toys,Bank Transfer,1504.63,4
ORD1597,4/26/24 12:55,PROD169,CUST491,Home Appliances,Credit Card,1810.96,3
ORD1598,11-06-2024 16:31,PROD82,CUST760,Fashion,Debit Card,191.84,7
ORD1599,01-03-2024 22:53,PROD195,CUST823,Toys,Credit Card,488.45,1
ORD1600,09-12-2024 20:33,PROD14,CUST168,Books,Debit Card,1227.73,1
ORD1601,9/24/24 11:20,PROD60,CUST127,Home Appliances,Cash,1197.16,10
ORD1602,1/31/24 8:38,PROD81,CUST264,Fashion,Debit Card,1435.9,7
ORD1603,05-03-2024 04:12,PROD132,CUST377,Books,Debit Card,270.94,10
ORD1604,05-05-2024 03:54,PROD195,CUST674,Home Appliances,Bank Transfer,1739.17,7
ORD1605,03-04-2024 01:45,PROD65,CUST414,Electronics,PayPal,366.02,5
ORD1606,02-06-2024 12:30,PROD81,CUST273,Books,Bank Transfer,1787.43,10
ORD1607,5/14/24 2:47,PROD198,CUST577,Home Appliances,Cash,506.95,9
ORD1608,8/22/24 23:29,PROD132,CUST250,Toys,Bank Transfer,945.04,9
ORD1609,4/24/24 17:27,PROD104,CUST99,Books,Cash,775.35,2
ORD1610,7/26/24 5:06,PROD16,CUST742,Toys,Cash,489.45,3
ORD1611,2/23/24 17:19,PROD43,CUST389,Toys,Cash,1992.99,2
ORD1612,11/16/24 13:52,PROD129,CUST150,Fashion,Cash,1202.51,10
ORD1613,3/19/24 11:27,PROD194,CUST783,Electronics,Debit Card,251.01,7
ORD1614,03-05-2024 18:49,PROD200,CUST287,Toys,Bank Transfer,1197.81,8
ORD1615,07-09-2024 20:06,PROD117,CUST801,Fashion,Cash,1936.17,2
ORD1616,02-12-2024 11:48,PROD4,CUST51,Fashion,Debit Card,1988.83,4
ORD1617,4/28/24 2:29,PROD188,CUST740,Toys,PayPal,1374.19,6
ORD1618,08-10-2024 17:58,PROD34,CUST932,Electronics,Bank Transfer,1045.73,2
ORD1619,08-12-2024 17:18,PROD173,CUST141,Fashion,Cash,994.93,4
ORD1620,9/24/24 0:31,PROD166,CUST176,Home Appliances,Credit Card,1835.12,3
ORD1621,04-01-2024 06:29,PROD182,CUST307,Toys,Cash,811.55,5
ORD1622,09-03-2024 07:53,PROD165,CUST220,Electronics,Cash,380.74,3
ORD1623,05-02-2024 07:35,PROD185,CUST120,Home Appliances,Cash,249.19,9
ORD1624,2/23/24 6:35,PROD166,CUST972,Books,Bank Transfer,1449.55,1
ORD1625,8/20/24 9:50,PROD76,CUST346,Books,Bank Transfer,350.21,2
ORD1626,1/17/24 12:56,PROD7,CUST315,Electronics,Cash,1834.91,5
ORD1627,7/27/24 7:05,PROD186,CUST200,Fashion,Debit Card,119.41,9
ORD1628,9/13/24 21:26,PROD144,CUST166,Fashion,Credit Card,1600.44,8
ORD1629,02-11-2024 08:29,PROD31,CUST288,Toys,Credit Card,1665.79,2
ORD1630,05-10-2024 23:17,PROD15,CUST186,Toys,Credit Card,1968.82,1
ORD1631,05-11-2024 19:57,PROD165,CUST504,Home Appliances,Debit Card,606.59,1
ORD1632,2/23/24 7:12,PROD1,CUST153,Home Appliances,Credit Card,596.57,8
ORD1633,09-01-2024 17:01,PROD145,CUST348,Home Appliances,PayPal,901.78,10
ORD1634,11-06-2024 11:16,PROD115,CUST867,Home Appliances,Debit Card,873.17,3
ORD1635,7/27/24 18:22,PROD140,CUST548,Toys,Credit Card,1812.18,7
ORD1636,10/15/24 15:22,PROD161,CUST584,Electronics,Debit Card,429.86,10
ORD1637,2/15/24 22:17,PROD96,CUST157,Home Appliances,PayPal,639.98,4
ORD1638,11-12-2024 21:25,PROD33,CUST228,Toys,Cash,118.39,7
ORD1639,01-11-2024 11:07,PROD63,CUST357,Toys,Credit Card,1629.51,3
ORD1640,05-09-2024 03:00,PROD92,CUST873,Electronics,PayPal,870.61,3
ORD1641,3/16/24 6:29,PROD194,CUST295,Toys,Credit Card,71.91,2
ORD1642,5/24/24 3:58,PROD19,CUST606,Electronics,Debit Card,983.61,10
ORD1643,10/25/24 11:40,PROD158,CUST2,Home Appliances,Bank Transfer,1163.89,7
ORD1644,6/14/24 9:11,PROD147,CUST347,Fashion,Bank Transfer,1243.62,4
ORD1645,11-10-2024 02:13,PROD181,CUST292,Fashion,Credit Card,1818.02,5
ORD1646,11/15/24 21:33,PROD150,CUST796,Fashion,PayPal,451.57,8
ORD1647,07-06-2024 02:16,PROD27,CUST938,Electronics,PayPal,673.01,7
ORD1648,6/14/24 17:01,PROD156,CUST325,Fashion,Cash,825.24,9
ORD1649,9/16/24 7:19,PROD175,CUST891,Home Appliances,Credit Card,1201.32,5
ORD1650,4/21/24 2:43,PROD145,CUST38,Electronics,Credit Card,1624.26,8
ORD1651,7/24/24 6:29,PROD9,CUST359,Electronics,Debit Card,1572.28,8
ORD1652,5/23/24 17:02,PROD9,CUST750,Toys,Credit Card,1270.05,3
ORD1653,7/20/24 22:05,PROD32,CUST656,Toys,Credit Card,740.78,1
ORD1654,08-04-2024 21:38,PROD95,CUST962,Toys,PayPal,1685.96,4
ORD1655,7/30/24 23:48,PROD149,CUST116,Electronics,Credit Card,663.97,4
ORD1656,5/17/24 17:15,PROD53,CUST374,Fashion,Cash,857.12,3
ORD1657,11-11-2024 06:26,PROD191,CUST547,Fashion,Cash,726.35,5
ORD1658,04-07-2024 03:52,PROD81,CUST340,Home Appliances,Credit Card,1827.13,10
ORD1659,06-01-2024 08:58,PROD70,CUST545,Toys,Bank Transfer,290.4,9
ORD1660,11-10-2024 06:53,PROD30,CUST20,Electronics,Credit Card,730.54,10
ORD1661,10-09-2024 04:54,PROD165,CUST128,Fashion,Cash,428.85,10
ORD1662,03-01-2024 04:14,PROD91,CUST343,Toys,Credit Card,492.32,8
ORD1663,4/25/24 4:13,PROD162,CUST916,Home Appliances,Bank Transfer,901.7,5
ORD1664,06-09-2024 15:18,PROD44,CUST209,Home Appliances,Credit Card,1775.64,10
ORD1665,5/23/24 5:00,PROD193,CUST524,Electronics,PayPal,1986.15,8
ORD1666,4/23/24 2:23,PROD169,CUST581,Fashion,Debit Card,373.6,5
ORD1667,07-06-2024 10:57,PROD7,CUST960,Fashion,Debit Card,811.84,3
ORD1668,5/21/24 0:25,PROD130,CUST46,Electronics,Cash,66.27,8
ORD1669,06-11-2024 17:04,PROD58,CUST897,Home Appliances,Debit Card,712.97,3
ORD1670,06-11-2024 01:12,PROD128,CUST935,Toys,Debit Card,492.21,5
ORD1671,6/27/24 1:02,PROD91,CUST586,Toys,Credit Card,1096.64,7
ORD1672,9/22/24 23:24,PROD154,CUST868,Home Appliances,Credit Card,1553.8,7
ORD1673,04-07-2024 17:48,PROD175,CUST70,Toys,Bank Transfer,45.44,5
ORD1674,9/22/24 15:25,PROD51,CUST117,Electronics,PayPal,1072.73,3
ORD1675,01-03-2024 10:56,PROD158,CUST331,Toys,Cash,564.63,2
ORD1676,07-05-2024 20:09,PROD163,CUST974,Electronics,Cash,851.75,10
ORD1677,02-07-2024 23:46,PROD121,CUST101,Electronics,Debit Card,1250.25,1
ORD1678,1/31/24 18:49,PROD188,CUST405,Books,Debit Card,557.7,7
ORD1679,5/27/24 21:34,PROD28,CUST544,Home Appliances,Cash,940.42,1
ORD1680,02-01-2024 11:04,PROD125,CUST229,Books,PayPal,835.41,3
ORD1681,3/18/24 7:26,PROD30,CUST125,Toys,Cash,1246.6,1
ORD1682,6/25/24 3:43,PROD189,CUST901,Home Appliances,PayPal,1618.37,3
ORD1683,3/13/24 2:36,PROD91,CUST523,Home Appliances,Bank Transfer,1703.32,9
ORD1684,1/19/24 7:59,PROD35,CUST118,Electronics,Credit Card,661.23,5
ORD1685,2/20/24 12:00,PROD101,CUST24,Fashion,Debit Card,446.81,4
ORD1686,1/18/24 22:35,PROD93,CUST339,Toys,Debit Card,809.34,6
ORD1687,02-10-2024 11:26,PROD52,CUST554,Electronics,Credit Card,26.94,8
ORD1688,6/16/24 21:12,PROD120,CUST500,Books,PayPal,1257.32,8
ORD1689,7/15/24 23:08,PROD44,CUST300,Books,Debit Card,210.73,1
ORD1690,7/29/24 1:31,PROD80,CUST796,Fashion,Bank Transfer,341.95,1
ORD1691,04-03-2024 14:52,PROD197,CUST875,Fashion,PayPal,1930.12,10
ORD1692,1/31/24 11:35,PROD45,CUST901,Home Appliances,Credit Card,967.49,4
ORD1693,11-02-2024 16:28,PROD157,CUST883,Toys,Credit Card,992.32,9
ORD1694,5/19/24 19:45,PROD110,CUST69,Books,Bank Transfer,1190.87,10
ORD1695,8/16/24 10:13,PROD56,CUST85,Fashion,Credit Card,546.73,2
ORD1696,1/17/24 4:00,PROD119,CUST268,Toys,Bank Transfer,1107.48,8
ORD1697,9/22/24 6:52,PROD167,CUST524,Home Appliances,Credit Card,902.62,7
ORD1698,7/13/24 0:58,PROD121,CUST134,Fashion,Cash,1450.92,3
ORD1699,01-10-2024 19:36,PROD181,CUST434,Fashion,Cash,1032.27,4
ORD1700,5/29/24 9:02,PROD133,CUST601,Electronics,Cash,1456.17,6
ORD1701,5/27/24 19:33,PROD9,CUST694,Fashion,Bank Transfer,1246.77,3
ORD1702,8/30/24 23:07,PROD21,CUST48,Fashion,Debit Card,403.88,10
ORD1703,07-12-2024 10:05,PROD100,CUST21,Fashion,Debit Card,833.98,8
ORD1704,8/22/24 7:55,PROD72,CUST53,Books,Debit Card,912.57,7
ORD1705,03-07-2024 20:34,PROD78,CUST467,Home Appliances,Bank Transfer,1359.07,9
ORD1706,09-04-2024 22:14,PROD83,CUST42,Books,Debit Card,122.05,7
ORD1707,10-06-2024 02:01,PROD85,CUST287,Books,Cash,1040.38,7
ORD1708,03-08-2024 16:51,PROD66,CUST339,Home Appliances,Cash,31.23,8
ORD1709,06-12-2024 13:40,PROD174,CUST617,Toys,Bank Transfer,269.93,1
ORD1710,3/28/24 11:04,PROD157,CUST284,Fashion,PayPal,1218.86,8
ORD1711,11/17/24 7:44,PROD17,CUST34,Home Appliances,PayPal,1529.82,6
ORD1712,9/17/24 5:15,PROD121,CUST764,Electronics,Bank Transfer,341.67,6
ORD1713,03-03-2024 06:54,PROD103,CUST731,Electronics,Credit Card,1481.46,4
ORD1714,03-09-2024 21:36,PROD179,CUST15,Electronics,Credit Card,384.84,9
ORD1715,8/23/24 15:02,PROD37,CUST899,Electronics,Debit Card,429.91,1
ORD1716,9/18/24 23:57,PROD122,CUST496,Toys,PayPal,789.15,2
ORD1717,11/16/24 15:06,PROD146,CUST283,Toys,Credit Card,934.41,2
ORD1718,06-11-2024 10:59,PROD189,CUST992,Fashion,Bank Transfer,1466.26,8
ORD1719,10-02-2024 05:16,PROD45,CUST31,Books,Credit Card,1553.15,1
ORD1720,5/13/24 15:21,PROD40,CUST996,Fashion,Credit Card,1572.9,2
ORD1721,10/22/24 2:38,PROD50,CUST622,Fashion,Credit Card,135.86,7
ORD1722,8/30/24 4:38,PROD140,CUST27,Electronics,Bank Transfer,1504.09,10
ORD1723,5/17/24 7:46,PROD30,CUST13,Fashion,Cash,982.77,10
ORD1724,10/17/24 19:37,PROD129,CUST155,Home Appliances,Debit Card,1205.02,9
ORD1725,07-12-2024 05:25,PROD51,CUST300,Home Appliances,Credit Card,1241.72,4
ORD1726,8/15/24 8:37,PROD120,CUST108,Home Appliances,Debit Card,90.89,5
ORD1727,6/15/24 22:04,PROD12,CUST673,Home Appliances,Cash,243.57,4
ORD1728,6/23/24 15:02,PROD12,CUST536,Electronics,PayPal,445.14,7
ORD1729,9/13/24 22:06,PROD193,CUST747,Electronics,PayPal,355.82,3
ORD1730,5/27/24 13:18,PROD165,CUST328,Fashion,Cash,593.54,7
ORD1731,6/17/24 3:37,PROD20,CUST179,Books,Credit Card,1388.79,6
ORD1732,08-05-2024 06:50,PROD6,CUST196,Books,Debit Card,1373.3,5
ORD1733,07-07-2024 03:01,PROD199,CUST561,Home Appliances,Bank Transfer,1199.57,10
ORD1734,2/14/24 22:51,PROD13,CUST533,Home Appliances,Cash,1454.82,3
ORD1735,6/27/24 0:05,PROD31,CUST468,Home Appliances,Cash,505.31,5
ORD1736,9/24/24 8:33,PROD198,CUST135,Home Appliances,PayPal,767.86,9
ORD1737,06-04-2024 01:00,PROD187,CUST314,Home Appliances,Debit Card,1183.38,9
ORD1738,04-01-2024 11:22,PROD124,CUST269,Books,Cash,910.99,2
ORD1739,3/16/24 9:22,PROD148,CUST977,Books,Cash,831.04,5
ORD1740,5/28/24 23:19,PROD133,CUST598,Electronics,Bank Transfer,362.79,8
ORD1741,11-01-2024 04:22,PROD75,CUST381,Electronics,PayPal,241.09,9
ORD1742,9/25/24 23:39,PROD195,CUST831,Electronics,PayPal,1874.26,7
ORD1743,06-08-2024 00:42,PROD74,CUST998,Electronics,Cash,1801.53,9
ORD1744,6/17/24 19:07,PROD84,CUST912,Electronics,PayPal,1265.26,6
ORD1745,3/29/24 12:14,PROD117,CUST494,Books,Cash,1614.53,9
ORD1746,09-01-2024 10:29,PROD90,CUST576,Toys,PayPal,1941.91,7
ORD1747,2/27/24 22:08,PROD40,CUST399,Toys,Cash,1454.3,4
ORD1748,8/16/24 5:49,PROD87,CUST585,Toys,Cash,194.6,4
ORD1749,9/28/24 22:33,PROD43,CUST935,Toys,Credit Card,223.58,3
ORD1750,3/21/24 10:16,PROD76,CUST636,Toys,Credit Card,493.43,8
ORD1751,09-12-2024 22:32,PROD82,CUST459,Toys,Credit Card,42.78,3
ORD1752,2/17/24 8:45,PROD167,CUST917,Electronics,Credit Card,514.92,4
ORD1753,11-11-2024 22:07,PROD24,CUST444,Toys,Debit Card,1810.91,8
ORD1754,1/16/24 2:16,PROD59,CUST223,Electronics,Credit Card,734.58,7
ORD1755,02-08-2024 11:36,PROD130,CUST715,Toys,PayPal,863.2,1
ORD1756,07-12-2024 04:45,PROD53,CUST799,Toys,Debit Card,314.66,1
ORD1757,02-05-2024 21:29,PROD67,CUST607,Books,Credit Card,1039.02,1
ORD1758,04-03-2024 09:41,PROD193,CUST819,Books,PayPal,1789.29,5
ORD1759,08-02-2024 08:43,PROD187,CUST744,Fashion,Bank Transfer,1542.99,1
ORD1760,04-09-2024 15:04,PROD26,CUST939,Home Appliances,Credit Card,696.85,8
ORD1761,11-08-2024 09:31,PROD131,CUST550,Home Appliances,Cash,1175.27,2
ORD1762,03-05-2024 15:48,PROD32,CUST365,Electronics,Cash,1658.49,2
ORD1763,06-01-2024 02:18,PROD137,CUST806,Toys,PayPal,113.91,3
ORD1764,07-09-2024 15:07,PROD132,CUST910,Fashion,Cash,1799.84,6
ORD1765,05-03-2024 23:02,PROD6,CUST754,Electronics,Debit Card,1886.31,7
ORD1766,8/30/24 6:30,PROD56,CUST183,Electronics,Credit Card,983.26,2
ORD1767,4/13/24 21:24,PROD27,CUST205,Fashion,PayPal,260.94,5
ORD1768,07-06-2024 17:15,PROD174,CUST931,Electronics,PayPal,1119.17,6
ORD1769,9/20/24 3:31,PROD15,CUST291,Home Appliances,Cash,1165.2,3
ORD1770,3/24/24 18:17,PROD147,CUST799,Toys,Debit Card,942.84,6
